name,url1,url2,url3
Johnson University Florida,https://johnsonu.edu/Florida/Home.aspx,https://en.wikipedia.org/wiki/Johnson_University_Florida,https://en.wikipedia.org/wiki/Johnson_University_Florida#Accreditation
Johnston Community College,http://www.johnstoncc.edu/,https://www.nccommunitycolleges.edu/about-us/main-campuses/johnston-community-college,https://www.niche.com/colleges/johnston-community-college/
Joliet Junior College,https://www.jjc.edu/,https://en.wikipedia.org/wiki/Joliet_Junior_College,https://www.facebook.com/JolietJuniorCollege/
Jones County Junior College,https://www.jcjc.edu/,https://jcjcathletics.com/,https://jcjcathletics.com/index.aspx?path=baseball
Jose Maria Vargas University,https://www.jmvu.edu/,https://www.jmvu.edu/courses-and-programs,https://www.jmvu.edu/associate-degree-programs
Judson College,https://www.judson.edu/,https://www.judson.edu/about-judson/,https://www.judson.edu/athletics/
Judson University,http://www.judsonu.edu/,https://en.wikipedia.org/wiki/Judson_University,https://en.wikipedia.org/wiki/Judson_University#History
Jung Tao School of Classical Chinese Medicine,https://jungtao.edu/,https://www.facebook.com/JungTaoSchool/,https://www.yelp.com/biz/jung-tao-school-of-classical-chinese-medicine-sugar-grove
Juniata College,https://www.juniata.edu/,https://www.juniata.edu/admission/,https://www.juniata.edu/academics/
Kalamazoo College,https://www.kzoo.edu/,http://www.kzoo.edu/admission/,http://www.kzoo.edu/student-life/
Kalamazoo Valley Community College,https://www.kvcc.edu/,https://en.wikipedia.org/wiki/Kalamazoo_Valley_Community_College,https://www.usnews.com/education/community-colleges/kalamazoo-valley-community-college-CC04183
Kankakee Community College,http://www.kcc.edu/,https://en.wikipedia.org/wiki/Kankakee_Community_College,https://www.facebook.com/KankakeeCommunityCollege/
Kansas Christian College,https://kansaschristian.edu/,http://www.kccfalcons.com/,http://www.kccfalcons.com/sport/0/2.php
Kansas City Art Institute,https://kcai.edu/,https://en.wikipedia.org/wiki/Kansas_City_Art_Institute,https://en.wikipedia.org/wiki/Kansas_City_Art_Institute#History
Kansas City Kansas Community College,https://www.kckcc.edu/,https://www.usnews.com/education/community-colleges/kansas-city-kansas-community-college-CC04219,https://en.wikipedia.org/wiki/Kansas_City_Kansas_Community_College
Kansas City University of Medicine and Biosciences,https://kcumb.edu/,https://en.wikipedia.org/wiki/Kansas_City_University_of_Medicine_and_Biosciences,https://en.wikipedia.org/wiki/Kansas_City_University_of_Medicine_and_Biosciences#History
Kansas State University,https://www.k-state.edu/,https://en.wikipedia.org/wiki/Kansas_State_University,https://www.kstatesports.com/
Kansas Wesleyan University,https://www.kwu.edu/,https://www.kwu.edu/admissions,https://www.kwu.edu/academics
Kapiolani Community College,https://www.kapiolani.hawaii.edu/,https://en.wikipedia.org/wiki/Kapiolani_Community_College,https://www.facebook.com/KapiolaniCommunityCollege/
Kaskaskia College,https://www.kaskaskia.edu/,https://www.kaskaskiaathletics.com/sports/bsb/index,https://en.wikipedia.org/wiki/Kaskaskia_College
Kauai Community College,http://kauai.hawaii.edu/,http://www.kauai.com/kauai-community-college,https://www.niche.com/colleges/kauai-community-college/
KD Conservatory College of Film and Dramatic Arts,https://kdstudio.com/,https://www.petersons.com/college-search/kd-studio-000_10002460.aspx,https://www.facebook.com/kdconservatory/
Kean University,https://www.kean.edu/,https://en.wikipedia.org/wiki/Kean_University,https://en.wikipedia.org/wiki/Kean_University#History
Keck Graduate Institute,https://www.kgi.edu/,https://en.wikipedia.org/wiki/Keck_Graduate_Institute,https://en.wikipedia.org/wiki/Keck_Graduate_Institute#History
Keene State College,https://www.keene.edu/,https://www.usnews.com/best-colleges/keene-state-college-2590,https://en.wikipedia.org/wiki/Keene_State_College
Kehilath Yakov Rabbinical Seminary,http://www.kehilathyakov.com/,https://www.niche.com/colleges/kehilath-yakov-rabbinical-seminary/,https://www.petersons.com/college-search/kehilath-yakov-rabbinical-seminary-000_10001722.aspx
Keiser University-Ft Lauderdale,https://www.keiseruniversity.edu/fort-lauderdale/,https://www.keiseruniversity.edu/,https://www.keiseruniversity.edu/campuses/
Kellogg Community College,http://www.kellogg.edu/,https://en.wikipedia.org/wiki/Kellogg_Community_College,https://www.facebook.com/KelloggCommunityCollege/
Kennebec Valley Community College,https://www.kvcc.me.edu/,https://en.wikipedia.org/wiki/Kennebec_Valley_Community_College,https://www.facebook.com/KVCC.MAINE/
Kennesaw State University,https://www.kennesaw.edu/,https://en.wikipedia.org/wiki/Kennesaw_State_University,https://ksuowls.com/
Kenrick Glennon Seminary,https://kenrick.edu/,https://kenrick.edu/about/meet-the-community/,https://kenrick.edu/about/staff/
Kent State University at Ashtabula,https://www.kent.edu/ashtabula,https://en.wikipedia.org/wiki/Kent_State_University_at_Ashtabula,https://www.facebook.com/kentstateashtabula/
Kent State University at East Liverpool,https://www.kent.edu/columbiana,https://en.wikipedia.org/wiki/Kent_State_University_at_East_Liverpool,https://www.niche.com/colleges/kent-state-university---east-liverpool/
Kent State University at Geauga,https://www.kent.edu/geauga,https://www.facebook.com/KSUGeaugaRAC/,https://www.niche.com/colleges/kent-state-university---geauga/
Kent State University at Kent,https://www.kent.edu/,https://en.wikipedia.org/wiki/Kent_State_University,https://www.usnews.com/best-colleges/kent-state-university-3051
Kent State University at Salem,https://www.kent.edu/columbiana,https://www.kent.edu/columbiana/majors-degrees,https://www.kent.edu/columbiana/admissions-tuition-aid
Kent State University at Stark,https://www.kent.edu/stark,https://en.wikipedia.org/wiki/Kent_State_University_at_Stark,https://en.wikipedia.org/wiki/Kent_State_University_at_Stark#Faculty
Kent State University at Trumbull,https://www.kent.edu/trumbull,https://www.kent.edu/CareerOpportunities,https://www.facebook.com/KentStateTrumbull/
Kent State University at Tuscarawas,https://www.kent.edu/tusc,https://www.facebook.com/ksutusc/,https://www.ohiohighered.org/campuses/kent_state_university_tuscarawas
Kentucky Christian University,https://www.kcu.edu/,https://www.kcu.edu/admissions/,https://www.kcu.edu/campus-offices/church-relations/ministry-openings/
Kentucky Mountain Bible College,https://www.kmbc.edu/,https://en.wikipedia.org/wiki/Kentucky_Mountain_Bible_College,https://en.wikipedia.org/wiki/Kentucky_Mountain_Bible_College#History
Kentucky State University,https://kysu.edu/,https://en.wikipedia.org/wiki/Kentucky_State_University,https://en.wikipedia.org/wiki/Kentucky_State_University#History
Kentucky Wesleyan College,https://kwc.edu/,https://kwcpanthers.com/,https://kwcpanthers.com/sports/2016/12/14/athletic-communications.aspx?path=general
Kenyon College,https://www.kenyon.edu/,https://www.kenyon.edu/about-kenyon/,https://www.kenyon.edu/admissions-aid/
Kettering College,https://kc.edu/,https://en.wikipedia.org/wiki/Kettering_College,https://www.kettering.edu/
Kettering University,https://www.kettering.edu/,https://www.kettering.edu/programs-and-degrees,https://www.kettering.edu/about
Keuka College,https://keuka.edu/,https://en.wikipedia.org/wiki/Keuka_College,https://en.wikipedia.org/wiki/Keuka_College#Academics
Keweenaw Bay Ojibwa Community College,https://www.kbocc.edu/,https://en.wikipedia.org/wiki/Keweenaw_Bay_Ojibwa_Community_College,https://www.kbocc.org/
Key College,https://www.keycollege.edu/,https://www.keycollege.edu/about-us.php,https://www.keycollege.edu/online-learning.php
Keystone College,https://www.keystone.edu/,https://en.wikipedia.org/wiki/Keystone_College,https://en.wikipedia.org/wiki/Keystone_College#History
Kilgore College,https://www.kilgore.edu/,https://en.wikipedia.org/wiki/Kilgore_College,https://www.facebook.com/kilgore.college/
King University,https://www.king.edu/,https://www.king.edu/about/,http://www.king.edu/students/students-home.aspx
King's College,https://www.kings.edu/,https://www.kings.edu/mykings,https://www.kings.edu/admissions
King's College,https://www.kings.edu/,https://www.kings.edu/mykings,https://www.kings.edu/admissions
Kirkwood Community College,https://www.kirkwood.edu/,https://en.wikipedia.org/wiki/Kirkwood_Community_College,https://kirkwood.augusoft.net/index.cfm?fuseaction=1010
Kirtland Community College,https://www.kirtland.edu/,https://en.wikipedia.org/wiki/Kirtland_Community_College,https://www.facebook.com/kirtlandcc/
Kishwaukee College,https://www.kish.edu/,https://en.wikipedia.org/wiki/Kishwaukee_College,http://www.kishkougars.com/sports/bsb/index
Klamath Community College,https://www.klamathcc.edu/Academics/Programs,https://www.klamathcc.edu/Academics/Programs/Registered-Nursing,https://www.klamathcc.edu/Academics/Programs/Health-Services
Knox College,https://www.knox.edu/,https://en.wikipedia.org/wiki/Knox_College_(Illinois),https://en.wikipedia.org/wiki/Knox_College_(Illinois)#History
Kutztown University of Pennsylvania,https://www.kutztown.edu/,https://en.wikipedia.org/wiki/Kutztown_University_of_Pennsylvania,https://en.wikipedia.org/wiki/Kutztown_University_of_Pennsylvania#Academics
Kuyper College,https://www.kuyper.edu/,https://en.wikipedia.org/wiki/Kuyper_College,https://en.wikipedia.org/wiki/Kuyper_College#History
L'Ecole Culinaire-Kansas City,https://www.bizjournals.com/kansascity/news/2018/12/18/vatterott-l-ecole-culinaire-kansas-city-closings.html,https://www.facebook.com/LEcoleCulinaireKansasCity/,http://lecole.edu/kansas-city/kansas-city-culinary-school.asp
L'Ecole Culinaire-Memphis,https://wreg.com/2018/12/17/vatterott-college-lecole-culinaire-close-memphis-campuses-suddenly/,https://www.facebook.com/lecoleculinaire.memphis/,https://www.bizjournals.com/memphis/news/2018/12/18/vatterott-closure-affects-three-local-campuses.html
L'Ecole Culinaire-St Louis,https://www.facebook.com/lecoleculinaire.stlouis/,https://www.bizjournals.com/kansascity/news/2018/12/18/vatterott-l-ecole-culinaire-kansas-city-closings.html,https://www.stltoday.com/news/local/education/notes-from-campus/st-louis-area-vatterott-campuses-expected-to-stay-open-after/article_a9f82e1a-6a2f-5f03-bc3c-55010e32fd48.html
La Roche College,https://www.laroche.edu/,https://www.usnews.com/best-colleges/la-roche-college-3987,https://en.wikipedia.org/wiki/La_Roche_University
La Salle University,https://www.lasalle.edu/,https://www.lasalle.edu/programs/,https://my.lasalle.edu/
La Sierra University,https://lasierra.edu/,https://en.wikipedia.org/wiki/La_Sierra_University,https://en.wikipedia.org/wiki/La_Sierra_University#History
Labette Community College,http://www.labette.edu/,https://en.wikipedia.org/wiki/Labette_Community_College,https://www.facebook.com/LabetteCards/
Laboure College,https://www.laboure.edu/,https://en.wikipedia.org/wiki/Labour%C3%A9_College,https://www.niche.com/colleges/laboure-college/
Lac Courte Oreilles Ojibwa Community College,https://www.lco.edu/,https://www.facebook.com/LCOOCC/,https://en.wikipedia.org/wiki/Lac_Courte_Oreilles_Ojibwa_Community_College
Lackawanna College,https://www.lackawanna.edu/,https://en.wikipedia.org/wiki/Lackawanna_College,http://www.lackawannafalcons.com/sports/fball/index
Lafayette College,https://www.lafayette.edu/,https://admissions.lafayette.edu/,https://my.lafayette.edu/
LaGrange College,https://www.lagrange.edu/,https://www.lagrange.edu/about/,https://www.lagrange.edu/current-students/
Laguna College of Art and Design,https://www.lcad.edu/,https://www.niche.com/colleges/laguna-college-of-art--and--design/,https://en.wikipedia.org/wiki/Laguna_College_of_Art_and_Design
Lake Area Technical Institute,https://www.lakeareatech.edu/,https://en.wikipedia.org/wiki/Lake_Area_Technical_Institute,https://www.facebook.com/LakeAreaTech/
Lake Erie College,https://www.lec.edu/,https://en.wikipedia.org/wiki/Lake_Erie_College,https://en.wikipedia.org/wiki/Lake_Erie_College#Campus
Lake Erie College of Osteopathic Medicine,https://lecom.edu/,https://lecom.edu/academics/the-college-of-medicine/,https://lecom.edu/admissions/
Lake Forest College,https://www.lakeforest.edu/,https://en.wikipedia.org/wiki/Lake_Forest_College,https://en.wikipedia.org/wiki/Lake_Forest_College#History
Lake Forest Graduate School of Management,https://www.lakeforestmba.edu/,https://en.wikipedia.org/wiki/Lake_Forest_Graduate_School_of_Management,https://my.lfgsm.edu/
Lake Land College,https://www.lakelandcollege.edu/,https://en.wikipedia.org/wiki/Lake_Land_College,https://lakeland.edu/
Lake Michigan College,http://www.lakemichigancollege.edu/,https://en.wikipedia.org/wiki/Lake_Michigan_College,https://www.facebook.com/lakemichigancollege/
Lake Region State College,https://www.lrsc.edu/,http://lrscroyals.com/,http://www.lrscroyals.com/sports/mbkb/index
Lake Superior College,https://www.lsc.edu/,https://en.wikipedia.org/wiki/Lake_Superior_College,https://www.facebook.com/LakeSuperiorCollege/
Lake Superior State University,https://www.lssu.edu/,https://en.wikipedia.org/wiki/Lake_Superior_State_University,https://en.wikipedia.org/wiki/Lake_Superior_State_University#History
Lake Tahoe Community College,http://ltcc.edu/,https://en.wikipedia.org/wiki/Lake_Tahoe_Community_College,http://californiacommunitycolleges.cccco.edu/collegeDetails.aspx?collegeID=221&txt=Lake%20Tahoe%20Community%20College
Lake Washington Institute of Technology,https://www.lwtech.edu/,https://en.wikipedia.org/wiki/Lake_Washington_Institute_of_Technology,https://www.usnews.com/best-colleges/lake-washington-institute-of-technology-666983
Lake-Sumter State College,https://www.lssc.edu/,https://en.wikipedia.org/wiki/Lake%E2%80%93Sumter_State_College,https://lssc.smartcatalogiq.com/en/2018-2019/Catalog-and-Student-Handbook/Welcome-and-Campus-Information/LSSC-Campus-Locations/Leesburg-Campus
Lakeland Community College,https://www.lakelandcc.edu/,https://en.wikipedia.org/wiki/Lakeland_Community_College,https://www.niche.com/colleges/lakeland-community-college/
Lakeland University,https://lakeland.edu/,https://en.wikipedia.org/wiki/Lakeland_University,https://en.wikipedia.org/wiki/Lakeland_University#History
Lakes Region Community College,http://www.lrcc.edu/,https://en.wikipedia.org/wiki/Lakes_Region_Community_College,https://www.facebook.com/lakesregioncommunitycollege/
Lakeshore Technical College,https://gotoltc.edu/,https://en.wikipedia.org/wiki/Lakeshore_Technical_College,https://www.facebook.com/lakeshoretechnicalcollege/
Lakeview College of Nursing,https://www.lakeviewcol.edu/,https://en.wikipedia.org/wiki/Lakeview_College_of_Nursing,https://www.facebook.com/WeAreLCN/
Lamar Community College,https://lamarcc.edu/,https://en.wikipedia.org/wiki/Lamar_Community_College,https://www.golopes.com/
Lamar Institute of Technology,https://www.lit.edu/,https://en.wikipedia.org/wiki/Lamar_Institute_of_Technology,https://www.tsus.edu/institutions/lit.html
Lamar State College-Orange,https://www.lsco.edu/,https://www.facebook.com/LamarOrange/,https://en.wikipedia.org/wiki/Lamar_State_College%E2%80%93Orange
Lamar State College-Port Arthur,http://www.lamarpa.edu/,https://en.wikipedia.org/wiki/Lamar_State_College%E2%80%93Port_Arthur,https://www.usnews.com/education/community-colleges/lamar-state-college-port-arthur-CC04500
Lamar University,https://www.lamar.edu/,https://en.wikipedia.org/wiki/Lamar_University,https://en.wikipedia.org/wiki/Lamar_University#History
Lancaster Bible College,https://www.lbc.edu/,https://en.wikipedia.org/wiki/Lancaster_Bible_College,https://en.wikipedia.org/wiki/Lancaster_Bible_College#History
Lancaster County Career and Technology Center,https://lancasterctc.edu/,https://www.facebook.com/LancasterCountyCTC/,https://www.campusexplorer.com/colleges/9EBB1BBA/Pennsylvania/Willow-Street/Lancaster-County-Career-and-Technology-Center/
Lancaster Theological Seminary,https://lancasterseminary.edu/,https://en.wikipedia.org/wiki/Lancaster_Theological_Seminary,https://www.facebook.com/LancasterTheologicalSeminary/
Lander University,https://www.lander.edu/,https://en.wikipedia.org/wiki/Lander_University,https://en.wikipedia.org/wiki/Lander_University#History
Landmark College,https://www.landmark.edu/,https://en.wikipedia.org/wiki/Landmark_College,https://en.wikipedia.org/wiki/Landmark_College#History
Lane College,http://www.lanecollege.edu/,https://en.wikipedia.org/wiki/Lane_College,https://en.wikipedia.org/wiki/Lane_College#History
Lane Community College,https://www.lanecc.edu/,https://en.wikipedia.org/wiki/Lane_Community_College,https://www.facebook.com/LaneCommunityCollege/
Laney College,https://laney.edu/,https://en.wikipedia.org/wiki/Laney_College,http://web.peralta.edu/
Langston University,https://www.langston.edu/,https://en.wikipedia.org/wiki/Langston_University,https://en.wikipedia.org/wiki/Langston_University#History
Lanier Technical College,https://www.laniertech.edu/,https://en.wikipedia.org/wiki/Lanier_Technical_College,https://www.facebook.com/LanierTechNews/
Lansdale School of Business,https://www.lsb.edu/,https://www.niche.com/colleges/lansdale-school-of-business/,https://www.facebook.com/lsbedu/
Lansing Community College,https://www.lcc.edu/,https://en.wikipedia.org/wiki/Lansing_Community_College,https://www.facebook.com/lccstars/
Laramie County Community College,https://www.lccc.wy.edu/,http://golccc.com/,https://en.wikipedia.org/wiki/Laramie_County_Community_College
Laredo Community College,http://www.laredo.edu/,https://en.wikipedia.org/wiki/Laredo_College,https://www.campusexplorer.com/colleges/52C77D8B/Texas/Laredo/Laredo-Community-College-Main/
Las Positas College,http://www.laspositascollege.edu/,https://en.wikipedia.org/wiki/Las_Positas_College,https://www.usnews.com/education/community-colleges/las-positas-college-CC04576
Lasell College,https://www.lasell.edu/,https://www.usnews.com/best-colleges/lasell-college-2158,https://en.wikipedia.org/wiki/Lasell_College
Lassen Community College,http://www.lassencollege.edu/,http://www.lassenathletics.com/,https://en.wikipedia.org/wiki/Lassen_Community_College
Laurel Business Institute,https://www.laurel.edu/,https://www.indeed.com/cmp/Laurel-Business-Institute/reviews,https://www.communitycollegereview.com/laurel-business-institute-profile
Laurel Technical Institute,https://www.laurel.edu/,https://www.linkedin.com/school/laurel-technical-institute/,https://www.beautyschoolsdirectory.com/schools/laurel-technical-institute-sharon-pa
Laurel Technical Institute,https://www.laurel.edu/,https://www.linkedin.com/school/laurel-technical-institute/,https://www.beautyschoolsdirectory.com/schools/laurel-technical-institute-sharon-pa
Laurus College,https://lauruscollege.edu/,https://www.gradreports.com/colleges/laurus-college,https://www.yelp.com/biz/laurus-college-san-luis-obispo-san-luis-obispo
Lawrence Memorial Hospital School of Nursing,https://lmregis.org/,https://www.niche.com/colleges/lawrence-memorial-hospital-school-of-nursing/,https://www.cappex.com/colleges/lawrence-memorial-hospital-school-of-nursing
Lawrence Technological University,https://www.ltu.edu/,https://en.wikipedia.org/wiki/Lawrence_Technological_University,https://en.wikipedia.org/wiki/Lawrence_Technological_University#Academics
Lawrence University,https://www.lawrence.edu/,https://www.lawrence.edu/admissions,https://www.lawrence.edu/conservatory
Lawson State Community College-Birmingham Campus,http://www.lawsonstate.edu/,http://www.ls.cc.al.us/admissions_records.aspx,http://www.ls.cc.al.us/programs_of_study/lscc_programs/all_programs_listing.aspx
LDS Business College,https://www.ldsbc.edu/,https://en.wikipedia.org/wiki/LDS_Business_College,https://www.niche.com/colleges/lds-business-college/
Le Moyne College,https://www.lemoyne.edu/,https://www.lemoyne.edu/Student-Life/Athletics,https://www.lemoyne.edu/Admission/First-Year-Admission/Tuition-Costs
Le Moyne-Owen College,https://www.loc.edu/,https://en.wikipedia.org/wiki/LeMoyne%E2%80%93Owen_College,https://en.wikipedia.org/wiki/LeMoyne%E2%80%93Owen_College#History
Learnet Academy Inc,http://www.learnet.net/,http://www.learnet.net/v2/html/admissions_procedures.php,http://www.learnet.net/v2/html/contactus_info.php
Lebanon Valley College,http://www.lvc.edu/,https://en.wikipedia.org/wiki/Lebanon_Valley_College,https://en.wikipedia.org/wiki/Lebanon_Valley_College#History
Lee College,http://www.lee.edu/,https://en.wikipedia.org/wiki/Lee_College,https://www.leeuniversity.edu/
Lee University,https://www.leeuniversity.edu/,http://www.leeuniversity.edu/about/,http://portico.leeuniversity.edu/
Leech Lake Tribal College,https://www.lltc.edu/,https://www.facebook.com/LeechLakeTribalCollege/,https://en.wikipedia.org/wiki/Leech_Lake_Tribal_College
Lees-McRae College,https://www.lmc.edu/,https://en.wikipedia.org/wiki/Lees%E2%80%93McRae_College,https://en.wikipedia.org/wiki/Lees%E2%80%93McRae_College#History
Leeward Community College,http://www.leeward.hawaii.edu/,https://www.sis.hawaii.edu/uhdad/avail.classes?i=LEE,https://en.wikipedia.org/wiki/Leeward_Community_College
Lehigh Carbon Community College,https://www.lccc.edu/,https://en.wikipedia.org/wiki/Lehigh_Carbon_Community_College,https://www.facebook.com/LehighCarbonCC/
Lehigh University,https://www1.lehigh.edu/,https://www1.lehigh.edu/admissions/undergrad,https://www1.lehigh.edu/admissions/undergrad/visit
Lenoir Community College,https://www.lenoircc.edu/,https://en.wikipedia.org/wiki/Lenoir_Community_College,https://www.facebook.com/LCCLancers/
Lenoir-Rhyne University,https://www.lr.edu/,https://en.wikipedia.org/wiki/Lenoir%E2%80%93Rhyne_University,https://en.wikipedia.org/wiki/Lenoir%E2%80%93Rhyne_University#Athletics
Lesley University,https://www.lesley.edu/,https://en.wikipedia.org/wiki/Lesley_University,https://en.wikipedia.org/wiki/Lesley_University#History
LeTourneau University,https://www.letu.edu/,https://www.letu.edu/academics/all-academics.html,https://my.letu.edu/
Lewis & Clark College,https://www.lclark.edu/,https://en.wikipedia.org/wiki/Lewis_%26_Clark_College,https://en.wikipedia.org/wiki/Lewis_%26_Clark_College#History
Lewis and Clark Community College,https://www.lc.edu/,https://www.facebook.com/lewisandclarkcc/,https://en.wikipedia.org/wiki/Lewis_and_Clark_Community_College
Lewis University,https://www.lewisu.edu/,https://en.wikipedia.org/wiki/Lewis_University,https://en.wikipedia.org/wiki/Lewis_University#History
Lewis-Clark State College,http://www.lcsc.edu/,https://lcwarriors.com/,https://lcwarriors.com/#headlines
Lexington Theological Seminary,https://www.lextheo.edu/,https://en.wikipedia.org/wiki/Lexington_Theological_Seminary,https://www.free-4u.com/Colleges/Lexington-Theological-Seminary.html
Liberty University,https://www.liberty.edu/,https://en.wikipedia.org/wiki/Liberty_University,https://en.wikipedia.org/wiki/Liberty_University#Campus
Life Chiropractic College West,https://lifewest.edu/,https://en.wikipedia.org/wiki/Life_Chiropractic_College_West,https://www.yelp.com/biz/life-chiropractic-college-west-hayward
Life Pacific College,https://www.lifepacific.edu/,http://www.lpcwarriors.org/,https://en.wikipedia.org/wiki/Life_Pacific_College
Life University,https://www.life.edu/,https://www.life.edu/academic-pages/chiropractic-curriculum/,https://www.life.edu/admissions-pages/visit-life/
LIM College,https://www.limcollege.edu/,https://en.wikipedia.org/wiki/LIM_College,https://en.wikipedia.org/wiki/LIM_College#Curriculum
Limestone College,https://www.limestone.edu/,https://www.limestone.edu/about,https://my.limestone.edu/
Lincoln Christian University,https://lincolnchristian.edu/,https://www.lcuredlions.com/,https://en.wikipedia.org/wiki/Lincoln_Christian_University
Lincoln College,https://lincolncollege.edu/,https://lincolncollege.edu/admissions-and-aid/,https://students.lincolncollege.edu/ICS/MyLynx.jnz
Lincoln College of New England-Southington,https://www.lincolncollegene.edu/,https://en.wikipedia.org/wiki/Lincoln_College_of_New_England,https://www.courant.com/community/southington/hc-news-soughtington-lincoln-closing-20180820-story.html
Lincoln College of Technology-Columbia,https://www.lincolntech.edu/campus/columbia-md,https://www.lincolntech.edu/campus/columbia-lct-md/programs,https://www.lincolntech.edu/campus/columbia-md/calendar
Lincoln College of Technology-Denver,https://www.lincolntech.edu/campus/denver-co,https://www.lincolntech.edu/campus/denver-co/programs,https://www.lincolntech.edu/campus/denver-co/programs/diesel-technology
Lincoln College of Technology-Grand Prairie,https://www.lincolntech.edu/campus/grand-prairie-tx,https://www.lincolntech.edu/campus/grand-prairie-tx/programs,https://www.lincolntech.edu/campus/grand-prairie-tx/programs/welding-technology
Lincoln College of Technology-Indianapolis,https://www.lincolntech.edu/campus/indianapolis-in,https://www.lincolntech.edu/campus/indianapolis-in/programs,https://www.lincolntech.edu/campus/indianapolis-in/calendar
Lincoln College of Technology-Marietta,https://www.lincolntech.edu/campus/marietta-ga,https://www.lincolntech.edu/campus/marietta-ga/programs,https://www.lincolntech.edu/campus/marietta-ga/consumer-info
Lincoln College of Technology-Melrose Park,https://www.lincolntech.edu/campus/melrose-park-il,https://www.lincolntech.edu/campus/melrose-park-il/programs,https://www.lincolntech.edu/campus/melrose-park-il/calendar
Lincoln College of Technology-Nashville,https://www.lincolntech.edu/campus/nashville-tn,https://www.lincolntech.edu/campus/nashville-tn/programs,https://www.lincolntech.edu/campus/nashville-tn/calendar
Lincoln Land Community College,https://www.llcc.edu/,https://lincolnlandloggers.com/,https://en.wikipedia.org/wiki/Lincoln_Land_Community_College
Lincoln Memorial University,https://www.lmunet.edu/,https://www.lmunet.edu/about-lmu/,https://www.lmunet.edu/admissions/
Lincoln Technical Institute-Allentown,https://www.lincolntech.edu/campus/allentown-pa,https://www.niche.com/colleges/lincoln-technical-institute---allentown/,https://www.communitycollegereview.com/lincoln-technical-institute-allentown-profile
Lincoln Technical Institute-Philadelphia,https://www.lincolntech.edu/campus/philadelphia-pa,https://www.lincolntech.edu/campus/philadelphia-pa/programs,https://www.lincolntech.edu/campus/philadelphia-pa/calendar
Lincoln Trail College,https://www.iecc.edu/ltc/,https://www.ltcathletics.com/,https://en.wikipedia.org/wiki/Lincoln_Trail_College
Lincoln University,https://www.lincoln.edu/,https://www.lincoln.edu/about/history,https://www.lincoln.edu/admissions
Lincoln University,https://www.lincoln.edu/,https://www.lincoln.edu/about/history,https://www.lincoln.edu/admissions
Lincoln University,https://www.lincoln.edu/,https://www.lincoln.edu/about/history,https://www.lincoln.edu/admissions
Lindenwood University,https://www.lindenwood.edu/,https://en.wikipedia.org/wiki/Lindenwood_University,https://en.wikipedia.org/wiki/Lindenwood_University#History
Lindsey Wilson College,https://www.lindsey.edu/,https://portal.lindsey.edu/,https://www.lindsey.edu/admissions/
Linfield College-McMinnville Campus,https://www.linfield.edu/,https://en.wikipedia.org/wiki/Linfield_College,https://www.usnews.com/best-colleges/linfield-college-3198
Linfield College-Online and Continuing Education,https://www.linfield.edu/dce.html,https://www.linfield.edu/dce/courses.html,https://www.linfield.edu/dce/degrees.html
Linfield College-School of Nursing,https://www.linfield.edu/portland.html,https://www.linfield.edu/portland/admission/nursing.html,https://www.linfield.edu/portland/nursing.html
Linn-Benton Community College,https://www.linnbenton.edu/,https://linnbenton.smartcatalogiq.com/,https://www.linnbenton.cc/
Lipscomb University,https://www.lipscomb.edu/,https://www.lipscomb.edu/about,https://www.lipscomb.edu/academics
Little Big Horn College,http://www.lbhc.edu/,https://en.wikipedia.org/wiki/Little_Big_Horn_College,https://www.facebook.com/Littlebighorncollege/
Little Priest Tribal College,https://littlepriest.edu/,https://www.littlepriest.edu/current-prospective-student/2014-06-26-19-55-18.html,https://www.littlepriest.edu/faculty-staff/human-resources.html
Living Arts College,http://www.living-arts-college.edu/,https://www.niche.com/colleges/living-arts-college/,https://www.facebook.com/livingarts.usa/
Livingstone College,https://livingstone.edu/,https://en.wikipedia.org/wiki/Livingstone_College,https://en.wikipedia.org/wiki/Livingstone_College#History
Lock Haven University,https://lockhaven.edu/,https://www.golhu.com/,https://en.wikipedia.org/wiki/Lock_Haven_University_of_Pennsylvania
Logan University,https://www.logan.edu/,https://en.wikipedia.org/wiki/Logan_University,https://en.wikipedia.org/wiki/Logan_University#History
Loma Linda University,https://home.llu.edu/,https://en.wikipedia.org/wiki/Loma_Linda_University,https://en.wikipedia.org/wiki/Loma_Linda_University#History
Lone Star College System,http://www.lonestar.edu/,https://en.wikipedia.org/wiki/Lone_Star_College_System,https://en.wikipedia.org/wiki/Lone_Star_College_System#History_and_name_changes
Long Beach City College,http://www.lbcc.edu/,http://www.lbcc.cc.ca.us/,https://en.wikipedia.org/wiki/Long_Beach_City_College
Long Island Business Institute,https://libi.edu/,https://www.yelp.com/biz/long-island-business-institute-flushing,https://www.niche.com/colleges/long-island-business-institute/
Long Island University,http://www.liu.edu/,https://en.wikipedia.org/wiki/Long_Island_University,https://en.wikipedia.org/wiki/Long_Island_University#History
Longwood University,http://www.longwood.edu/,http://www.longwood.edu/about/,http://www.longwood.edu/academics/
Longy School of Music of Bard College,https://longy.edu/,https://longy.edu/about/,https://longy.edu/study/
Lorain County Community College,https://www.lorainccc.edu/,https://en.wikipedia.org/wiki/Lorain_County_Community_College,https://www.loraincounty.com/LCCC/
Loras College,https://www.loras.edu/,https://www.loras.edu/about/,https://www.loras.edu/majors-programs/
